ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
UGA,Uganda,total,Sanitation,2014,16.52254,6003718.185,Safely managed service
UGA,Uganda,rural,Sanitation,2014,15.09583,4305742.738,Safely managed service
UGA,Uganda,urban,Sanitation,2014,21.73044,1697975.467,Safely managed service
UGA,Uganda,total,Drinking water,2014,11.45966,4164043.625,Safely managed service
UGA,Uganda,rural,Drinking water,2014,5.23036,1491841.154,Safely managed service
UGA,Uganda,urban,Drinking water,2014,34.19846,2672202.59,Safely managed service
UGA,Uganda,total,Sanitation,2014,57.85713,21023279.08,Unimproved
UGA,Uganda,rural,Sanitation,2014,65.77643,18761233.02,Unimproved
UGA,Uganda,urban,Sanitation,2014,28.94934,2262046.414,Unimproved
UGA,Uganda,total,Drinking water,2014,15.86992,5766581.257,Unimproved
UGA,Uganda,rural,Drinking water,2014,18.45006,5262460.234,Unimproved
UGA,Uganda,urban,Drinking water,2014,6.45167,504121.5149,Unimproved
UGA,Uganda,total,Hygiene,2015,21.09665,7906467.872,Basic service
UGA,Uganda,rural,Hygiene,2015,17.35893,5070516.336,Basic service
UGA,Uganda,urban,Hygiene,2015,34.30239,2835951.481,Basic service
UGA,Uganda,total,Sanitation,2015,2.8972,1085795.339,Basic service
UGA,Uganda,rural,Sanitation,2015,1.58984,464390.3448,Basic service
UGA,Uganda,urban,Sanitation,2015,7.51623,621405.0171,Basic service
UGA,Uganda,total,Drinking water,2015,35.62327,13350659.01,Basic service
UGA,Uganda,rural,Drinking water,2015,34.0221,9937804.631,Basic service
UGA,Uganda,urban,Drinking water,2015,41.28034,3412854.141,Basic service
UGA,Uganda,total,Hygiene,2015,33.33726,12493924.51,Limited service
UGA,Uganda,rural,Hygiene,2015,34.25594,10006110.61,Limited service
UGA,Uganda,urban,Hygiene,2015,30.09147,2487813.939,Limited service
UGA,Uganda,total,Sanitation,2015,15.65468,5866958.428,Limited service
UGA,Uganda,rural,Sanitation,2015,8.87923,2593609.272,Limited service
UGA,Uganda,urban,Sanitation,2015,39.59295,3273349.043,Limited service
UGA,Uganda,total,Drinking water,2015,29.4769,11047160.94,Limited service
UGA,Uganda,rural,Drinking water,2015,33.41245,9759727.95,Limited service
UGA,Uganda,urban,Drinking water,2015,15.57221,1287433.075,Limited service
UGA,Uganda,total,Hygiene,2015,45.56609,17076964.2,No handwashing facility
UGA,Uganda,rural,Hygiene,2015,48.38513,14133225.4,No handwashing facility
UGA,Uganda,urban,Hygiene,2015,35.60614,2943739.238,No handwashing facility
UGA,Uganda,total,Sanitation,2015,6.87549,2576751.571,Open defecation
UGA,Uganda,rural,Sanitation,2015,8.29918,2424177.804,Open defecation
UGA,Uganda,urban,Sanitation,2015,1.84546,152573.7972,Open defecation
UGA,Uganda,total,Drinking water,2015,7.3327,2748101.309,Surface water
UGA,Uganda,rural,Drinking water,2015,9.06801,2648752.953,Surface water
UGA,Uganda,urban,Drinking water,2015,1.20167,99348.39116,Surface water
UGA,Uganda,total,Sanitation,2015,16.68738,6253990.296,Safely managed service
UGA,Uganda,rural,Sanitation,2015,15.23551,4450270.586,Safely managed service
UGA,Uganda,urban,Sanitation,2015,21.81698,1803719.693,Safely managed service
UGA,Uganda,total,Drinking water,2015,12.28554,4604296.497,Safely managed service
UGA,Uganda,rural,Drinking water,2015,5.70065,1665150.563,Safely managed service
UGA,Uganda,urban,Drinking water,2015,35.55058,2939145.823,Safely managed service
UGA,Uganda,total,Sanitation,2015,57.88525,21693860.33,Unimproved
UGA,Uganda,rural,Sanitation,2015,65.99624,19277404,Unimproved
UGA,Uganda,urban,Sanitation,2015,29.22837,2416456.956,Unimproved
UGA,Uganda,total,Drinking water,2015,15.2816,5727138.86,Unimproved
UGA,Uganda,rural,Drinking water,2015,17.79679,5198416.299,Unimproved
UGA,Uganda,urban,Drinking water,2015,6.3952,528723.0589,Unimproved
UGA,Uganda,total,Hygiene,2016,22.4674,8705734.635,Basic service
UGA,Uganda,rural,Hygiene,2016,18.46337,5535665.666,Basic service
UGA,Uganda,urban,Hygiene,2016,36.16152,3170068.813,Basic service
UGA,Uganda,total,Sanitation,2016,2.9413,1139701.93,Basic service
UGA,Uganda,rural,Sanitation,2016,1.60244,480440.3079,Basic service
UGA,Uganda,urban,Sanitation,2016,7.52031,659261.6191,Basic service
UGA,Uganda,total,Drinking water,2016,36.36002,14088889.14,Basic service
UGA,Uganda,rural,Drinking water,2016,35.17476,10546055.41,Basic service
UGA,Uganda,urban,Drinking water,2016,40.41372,3542834.006,Basic service
UGA,Uganda,total,Hygiene,2016,34.14791,13231735.08,Limited service
UGA,Uganda,rural,Hygiene,2016,35.32931,10592394,Limited service
UGA,Uganda,urban,Hygiene,2016,30.10741,2639340.796,Limited service
UGA,Uganda,total,Sanitation,2016,15.87458,6151127.981,Limited service
UGA,Uganda,rural,Sanitation,2016,9.04394,2711542.981,Limited service
UGA,Uganda,urban,Sanitation,2016,39.23594,3439584.916,Limited service
UGA,Uganda,total,Drinking water,2016,28.89184,11195097.32,Limited service
UGA,Uganda,rural,Drinking water,2016,32.90359,9865117.599,Limited service
UGA,Uganda,urban,Drinking water,2016,15.1713,1329979.468,Limited service
UGA,Uganda,total,Hygiene,2016,43.38469,16810829.14,No handwashing facility
UGA,Uganda,rural,Hygiene,2016,46.20732,13853824.29,No handwashing facility
UGA,Uganda,urban,Hygiene,2016,33.73107,2957005.375,No handwashing facility
UGA,Uganda,total,Sanitation,2016,6.4221,2488454.489,Open defecation
UGA,Uganda,rural,Sanitation,2016,7.7636,2327674.396,Open defecation
UGA,Uganda,urban,Sanitation,2016,1.83405,160780.033,Open defecation
UGA,Uganda,total,Drinking water,2016,6.91559,2679671.555,Surface water
UGA,Uganda,rural,Drinking water,2016,8.59522,2577010.025,Surface water
UGA,Uganda,urban,Drinking water,2016,1.17108,102661.4639,Surface water
UGA,Uganda,total,Sanitation,2016,16.85094,6529453.816,Safely managed service
UGA,Uganda,rural,Sanitation,2016,15.37397,4609406.554,Safely managed service
UGA,Uganda,urban,Sanitation,2016,21.90231,1920047.136,Safely managed service
UGA,Uganda,total,Drinking water,2016,13.13351,5089011.365,Safely managed service
UGA,Uganda,rural,Drinking water,2016,6.1829,1853749.446,Safely managed service
UGA,Uganda,urban,Drinking water,2016,36.90519,3235261.857,Safely managed service
UGA,Uganda,total,Sanitation,2016,57.91109,22439560.79,Unimproved
UGA,Uganda,rural,Sanitation,2016,66.21605,19852819.76,Unimproved
UGA,Uganda,urban,Sanitation,2016,29.5074,2586741.309,Unimproved
UGA,Uganda,total,Drinking water,2016,14.69904,5695628.98,Unimproved
UGA,Uganda,rural,Drinking water,2016,17.14352,5139951.448,Unimproved
UGA,Uganda,urban,Drinking water,2016,6.33872,555678.2033,Unimproved
UGA,Uganda,total,Hygiene,2017,23.84813,9569560.356,Basic service
UGA,Uganda,rural,Hygiene,2017,19.56781,6030644.13,Basic service
UGA,Uganda,urban,Hygiene,2017,38.02065,3538916.06,Basic service
UGA,Uganda,total,Sanitation,2017,2.98558,1198026.02,Basic service
UGA,Uganda,rural,Sanitation,2017,1.6149,497699.8331,Basic service
UGA,Uganda,urban,Sanitation,2017,7.52401,700326.1187,Basic service
UGA,Uganda,total,Drinking water,2017,37.08851,14882537.37,Basic service
UGA,Uganda,rural,Drinking water,2017,36.34649,11201700.48,Basic service
UGA,Uganda,urban,Drinking water,2017,39.54538,3680836.442,Basic service
UGA,Uganda,total,Hygiene,2017,34.94613,14022863.81,Limited service
UGA,Uganda,rural,Hygiene,2017,36.40268,11219018.22,Limited service
UGA,Uganda,urban,Hygiene,2017,30.12335,2803845.244,Limited service
UGA,Uganda,total,Sanitation,2017,16.09237,6457398.706,Limited service
UGA,Uganda,rural,Sanitation,2017,9.21,2838448.394,Limited service
UGA,Uganda,urban,Sanitation,2017,38.8805,3618950.254,Limited service
UGA,Uganda,total,Drinking water,2017,28.28258,11348974.71,Limited service
UGA,Uganda,rural,Drinking water,2017,32.3637,9974236.351,Limited service
UGA,Uganda,urban,Drinking water,2017,14.76962,1374738.035,Limited service
UGA,Uganda,total,Hygiene,2017,41.20574,16534661.54,No handwashing facility
UGA,Uganda,rural,Hygiene,2017,44.0295,13569543.19,No handwashing facility
UGA,Uganda,urban,Hygiene,2017,31.856,2965117.663,No handwashing facility
UGA,Uganda,total,Sanitation,2017,5.97419,2397268.533,Open defecation
UGA,Uganda,rural,Sanitation,2017,7.22803,2227620.534,Open defecation
UGA,Uganda,urban,Sanitation,2017,1.82263,169647.9261,Open defecation
UGA,Uganda,total,Drinking water,2017,6.5029,2609424.716,Surface water
UGA,Uganda,rural,Drinking water,2017,8.12244,2503270.079,Surface water
UGA,Uganda,urban,Drinking water,2017,1.14048,106154.5545,Surface water
UGA,Uganda,total,Sanitation,2017,17.0132,6826901.47,Safely managed service
UGA,Uganda,rural,Sanitation,2017,15.51121,4780431.693,Safely managed service
UGA,Uganda,urban,Sanitation,2017,21.98642,2046469.638,Safely managed service
UGA,Uganda,total,Drinking water,2017,14.00361,5619240.168,Safely managed service
UGA,Uganda,rural,Drinking water,2017,6.67711,2057833.276,Safely managed service
UGA,Uganda,urban,Drinking water,2017,38.26228,3561406.859,Safely managed service
UGA,Uganda,total,Sanitation,2017,57.93466,23247490.31,Unimproved
UGA,Uganda,rural,Sanitation,2017,66.43586,20475005.54,Unimproved
UGA,Uganda,urban,Sanitation,2017,29.78643,2772485.052,Unimproved
UGA,Uganda,total,Drinking water,2017,14.1224,5666908.554,Unimproved
UGA,Uganda,rural,Drinking water,2017,16.49026,5082166.224,Unimproved
UGA,Uganda,urban,Drinking water,2017,6.28224,584743.1036,Unimproved
UGA,Uganda,total,Hygiene,2018,25.23865,10477926.12,Basic service
UGA,Uganda,rural,Hygiene,2018,20.67225,6541843.723,Basic service
UGA,Uganda,urban,Hygiene,2018,39.87978,3936082.476,Basic service
UGA,Uganda,total,Sanitation,2018,3.02993,1257888.544,Basic service
UGA,Uganda,rural,Sanitation,2018,1.62724,514948.7523,Basic service
UGA,Uganda,urban,Sanitation,2018,7.52735,742939.8427,Basic service
UGA,Uganda,total,Drinking water,2018,37.80785,15696079.8,Basic service
UGA,Uganda,rural,Drinking water,2018,37.53729,11878873.65,Basic service
UGA,Uganda,urban,Drinking water,2018,38.67535,3817206.409,Basic service
UGA,Uganda,total,Hygiene,2018,35.73181,14834203.26,Limited service
UGA,Uganda,rural,Hygiene,2018,37.47605,11859494.45,Limited service
UGA,Uganda,urban,Hygiene,2018,30.13929,2974709,Limited service
UGA,Uganda,total,Sanitation,2018,16.30735,6770061.449,Limited service
UGA,Uganda,rural,Sanitation,2018,9.37741,2967530.48,Limited service
UGA,Uganda,urban,Sanitation,2018,38.52666,3802530.981,Limited service
UGA,Uganda,total,Drinking water,2018,27.65001,11479010.33,Limited service
UGA,Uganda,rural,Drinking water,2018,31.79278,10060991.82,Limited service
UGA,Uganda,urban,Drinking water,2018,14.36715,1418018.689,Limited service
UGA,Uganda,total,Hygiene,2018,39.02953,16203264.95,No handwashing facility
UGA,Uganda,rural,Hygiene,2018,41.85169,13244188.14,No handwashing facility
UGA,Uganda,urban,Hygiene,2018,29.98093,2959078.472,No handwashing facility
UGA,Uganda,total,Sanitation,2018,5.53198,2296625.295,Open defecation
UGA,Uganda,rural,Sanitation,2018,6.69245,2117861.38,Open defecation
UGA,Uganda,urban,Sanitation,2018,1.81121,178763.9539,Open defecation
UGA,Uganda,total,Drinking water,2018,6.09488,2530315.085,Surface water
UGA,Uganda,rural,Drinking water,2018,7.64965,2420770.996,Surface water
UGA,Uganda,urban,Drinking water,2018,1.10988,109544.1348,Surface water
UGA,Uganda,total,Sanitation,2018,17.17401,7129859.599,Safely managed service
UGA,Uganda,rural,Sanitation,2018,15.64722,4951646.481,Safely managed service
UGA,Uganda,urban,Sanitation,2018,22.06932,2178213.188,Safely managed service
UGA,Uganda,total,Drinking water,2018,14.89524,6183816.709,Safely managed service
UGA,Uganda,rural,Drinking water,2018,7.18329,2273190.307,Safely managed service
UGA,Uganda,urban,Drinking water,2018,39.62186,3910626.399,Safely managed service
UGA,Uganda,total,Sanitation,2018,57.95672,24060960.07,Unimproved
UGA,Uganda,rural,Sanitation,2018,66.65567,21093538.92,Unimproved
UGA,Uganda,urban,Sanitation,2018,30.06546,2967422.027,Unimproved
UGA,Uganda,total,Drinking water,2018,13.55201,5626172.461,Unimproved
UGA,Uganda,rural,Drinking water,2018,15.83699,5011698.716,Unimproved
UGA,Uganda,urban,Drinking water,2018,6.22576,614474.3418,Unimproved
UGA,Uganda,total,Hygiene,2019,26.63969,11441502.66,Basic service
UGA,Uganda,rural,Hygiene,2019,21.7767,7074433.373,Basic service
UGA,Uganda,urban,Hygiene,2019,41.73891,4367069.224,Basic service
UGA,Uganda,total,Sanitation,2019,3.07453,1320481.584,Basic service
UGA,Uganda,rural,Sanitation,2019,1.63945,532596.3797,Basic service
UGA,Uganda,urban,Sanitation,2019,7.53033,787885.2189,Basic service
UGA,Uganda,total,Drinking water,2019,38.5173,16542827.48,Basic service
UGA,Uganda,rural,Drinking water,2019,38.74717,12587502.66,Basic service
UGA,Uganda,urban,Drinking water,2019,37.8036,3955324.943,Basic service
UGA,Uganda,total,Hygiene,2019,36.50451,15678353.03,Limited service
UGA,Uganda,rural,Hygiene,2019,38.54942,12523263.83,Limited service
UGA,Uganda,urban,Hygiene,2019,30.15523,3155089.18,Limited service
UGA,Uganda,total,Sanitation,2019,16.52029,7095313.379,Limited service
UGA,Uganda,rural,Sanitation,2019,9.54617,3101193.139,Limited service
UGA,Uganda,urban,Sanitation,2019,38.1744,3994120.174,Limited service
UGA,Uganda,total,Drinking water,2019,26.99417,11593746.52,Limited service
UGA,Uganda,rural,Drinking water,2019,31.19082,10132728.72,Limited service
UGA,Uganda,urban,Drinking water,2019,13.96389,1461017.806,Limited service
UGA,Uganda,total,Hygiene,2019,36.85579,15829224.02,No handwashing facility
UGA,Uganda,rural,Hygiene,2019,39.67388,12888556.69,No handwashing facility
UGA,Uganda,urban,Hygiene,2019,28.10586,2940666.522,No handwashing facility
UGA,Uganda,total,Sanitation,2019,5.09545,2188447.095,Open defecation
UGA,Uganda,rural,Sanitation,2019,6.15688,2000138.168,Open defecation
UGA,Uganda,urban,Sanitation,2019,1.79979,188308.9291,Open defecation
UGA,Uganda,total,Drinking water,2019,5.69143,2444416.467,Surface water
UGA,Uganda,rural,Drinking water,2019,7.17686,2331492.463,Surface water
UGA,Uganda,urban,Drinking water,2019,1.07929,112924.0085,Surface water
UGA,Uganda,total,Sanitation,2019,17.33356,7444605.469,Safely managed service
UGA,Uganda,rural,Sanitation,2019,15.78202,5126985.89,Safely managed service
UGA,Uganda,urban,Sanitation,2019,22.15099,2317619.551,Safely managed service
UGA,Uganda,total,Drinking water,2019,15.80938,6789984.198,Safely managed service
UGA,Uganda,rural,Drinking water,2019,7.70143,2501906.972,Safely managed service
UGA,Uganda,urban,Drinking water,2019,40.98393,4288077.154,Safely managed service
UGA,Uganda,total,Sanitation,2019,57.97617,24900232.43,Unimproved
UGA,Uganda,rural,Sanitation,2019,66.87549,21725340.42,Unimproved
UGA,Uganda,urban,Sanitation,2019,30.34449,3174891.119,Unimproved
UGA,Uganda,total,Drinking water,2019,12.98772,5578104.648,Unimproved
UGA,Uganda,rural,Drinking water,2019,15.18372,4932622.726,Unimproved
UGA,Uganda,urban,Drinking water,2019,6.16928,645481.0258,Unimproved
UGA,Uganda,total,Hygiene,2020,28.05084,12455864.42,Basic service
UGA,Uganda,rural,Hygiene,2020,22.88114,7624884.892,Basic service
UGA,Uganda,urban,Hygiene,2020,43.59804,4830979.993,Basic service
UGA,Uganda,total,Sanitation,2020,3.11918,1385061.741,Basic service
UGA,Uganda,rural,Sanitation,2020,1.65154,550355.7779,Basic service
UGA,Uganda,urban,Sanitation,2020,7.53295,834706.0389,Basic service
UGA,Uganda,total,Drinking water,2020,39.21602,17413722.24,Basic service
UGA,Uganda,rural,Drinking water,2020,39.97611,13321593.31,Basic service
UGA,Uganda,urban,Drinking water,2020,36.93016,4092129.845,Basic service
UGA,Uganda,total,Hygiene,2020,37.26423,16547038.52,Limited service
UGA,Uganda,rural,Hygiene,2020,39.62279,13203853.93,Limited service
UGA,Uganda,urban,Hygiene,2020,30.17117,3343185.192,Limited service
UGA,Uganda,total,Sanitation,2020,16.73021,7428985.108,Limited service
UGA,Uganda,rural,Sanitation,2020,9.71628,3237842.439,Limited service
UGA,Uganda,urban,Sanitation,2020,37.82372,4191142.95,Limited service
UGA,Uganda,total,Drinking water,2020,26.31615,11685585.23,Limited service
UGA,Uganda,rural,Drinking water,2020,30.55783,10183054.67,Limited service
UGA,Uganda,urban,Drinking water,2020,13.55986,1502530.978,Limited service
UGA,Uganda,total,Hygiene,2020,34.68493,15401707.75,No handwashing facility
UGA,Uganda,rural,Hygiene,2020,37.49606,12495144.62,No handwashing facility
UGA,Uganda,urban,Hygiene,2020,26.23079,2906561.717,No handwashing facility
UGA,Uganda,total,Sanitation,2020,4.66483,2071399.9,Open defecation
UGA,Uganda,rural,Sanitation,2020,5.6213,1873235.336,Open defecation
UGA,Uganda,urban,Sanitation,2020,1.78837,198164.6387,Open defecation
UGA,Uganda,total,Drinking water,2020,5.29283,2350259.079,Surface water
UGA,Uganda,rural,Drinking water,2020,6.70407,2234056.508,Surface water
UGA,Uganda,urban,Drinking water,2020,1.04869,116202.6545,Surface water
UGA,Uganda,total,Sanitation,2020,17.49164,7767095.305,Safely managed service
UGA,Uganda,rural,Sanitation,2020,15.91559,5303691.12,Safely managed service
UGA,Uganda,urban,Sanitation,2020,22.23143,2463404.471,Safely managed service
UGA,Uganda,total,Drinking water,2020,16.74508,7435588.188,Safely managed service
UGA,Uganda,rural,Drinking water,2020,8.23154,2743067.954,Safely managed service
UGA,Uganda,urban,Drinking water,2020,42.34849,4692520.517,Safely managed service
UGA,Uganda,total,Sanitation,2020,57.99413,25752068.94,Unimproved
UGA,Uganda,rural,Sanitation,2020,67.0953,22358759.34,Unimproved
UGA,Uganda,urban,Sanitation,2020,30.62352,3393308.907,Unimproved
UGA,Uganda,total,Drinking water,2020,12.42992,5519456.495,Unimproved
UGA,Uganda,rural,Drinking water,2020,14.53046,4842112.185,Unimproved
UGA,Uganda,urban,Drinking water,2020,6.1128,677342.8841,Unimproved
UGA,Uganda,total,Hygiene,2021,29.47222,13514125.74,Basic service
UGA,Uganda,rural,Hygiene,2021,23.98558,8187902.273,Basic service
UGA,Uganda,urban,Hygiene,2021,45.45717,5326224.184,Basic service
UGA,Uganda,total,Sanitation,2021,3.1639,1450766.433,Basic service
UGA,Uganda,rural,Sanitation,2021,1.66349,567862.4074,Basic service
UGA,Uganda,urban,Sanitation,2021,7.53523,882904.0676,Basic service
UGA,Uganda,total,Drinking water,2021,39.90326,18297151.92,Basic service
UGA,Uganda,rural,Drinking water,2021,41.22412,14072582.23,Basic service
UGA,Uganda,urban,Drinking water,2021,36.055,4224570.602,Basic service
UGA,Uganda,total,Hygiene,2021,38.01079,17429381.12,Limited service
UGA,Uganda,rural,Hygiene,2021,40.69616,13892353.47,Limited service
UGA,Uganda,urban,Hygiene,2021,30.18711,3537028.692,Limited service
UGA,Uganda,total,Sanitation,2021,16.93702,7766263.139,Limited service
UGA,Uganda,rural,Sanitation,2021,9.88774,3375355.608,Limited service
UGA,Uganda,urban,Sanitation,2021,37.47463,4390907.897,Limited service
UGA,Uganda,total,Drinking water,2021,25.61655,11746153.69,Limited service
UGA,Uganda,rural,Drinking water,2021,29.8938,10204776.07,Limited service
UGA,Uganda,urban,Drinking water,2021,13.15504,1541378.347,Limited service
UGA,Uganda,total,Hygiene,2021,32.51699,14910270.46,No handwashing facility
